Unnamed: 0,Hora,Temperatura_Media,Temperatura_Minima,Temperatura_Maxima,Brillo_Solar,Energia_Radiacion_Solar,Humedad_Relativa,Precipitaciones,Evaporaciones,Velocidad_del_Viento,FechaHora
4749,00:00:00,13,7,19,7,489,70,0,3,1,1993-01-01
4750,00:00:00,13,7,19,3,323,78,3,2,0,1993-01-02
4751,00:00:00,13,6,21,7,578,66,0,2,0,1993-01-03
4752,00:00:00,14,11,20,5,436,72,0,6,1,1993-01-04
4754,00:00:00,12,10,18,2,342,86,0,1,1,1993-01-06
4755,00:00:00,12,9,16,2,336,84,0,2,0,1993-01-07
4756,00:00:00,11,7,15,6,485,81,0,3,1,1993-01-08
4757,00:00:00,12,8,18,9,504,75,0,3,1,1993-01-09
4758,00:00:00,13,7,18,7,510,73,0,4,1,1993-01-10
4761,00:00:00,12,4,18,4,302,78,0,1,0,1993-01-13
4762,00:00:00,12,7,20,3,351,75,0,2,0,1993-01-14
4763,00:00:00,11,7,16,4,398,79,0,2,1,1993-01-15
4764,00:00:00,12,10,17,3,385,78,0,3,1,1993-01-16
4765,00:00:00,12,6,18,7,459,76,0,2,0,1993-01-17
4766,00:00:00,13,7,19,4,393,77,0,3,0,1993-01-18
4767,00:00:00,12,9,18,5,464,73,0,4,1,1993-01-19
4768,00:00:00,12,7,18,9,548,70,0,4,1,1993-01-20
4769,00:00:00,13,8,18,9,606,65,0,4,1,1993-01-21
4770,00:00:00,12,7,19,9,592,68,0,5,1,1993-01-22
4771,00:00:00,13,8,20,5,446,72,0,3,1,1993-01-23
4772,00:00:00,12,8,18,9,584,72,0,4,1,1993-01-24
4773,00:00:00,12,7,17,9,599,71,0,4,1,1993-01-25
4774,00:00:00,12,7,18,7,459,75,0,3,1,1993-01-26
4775,00:00:00,13,10,19,5,417,75,0,2,1,1993-01-27
4776,00:00:00,13,7,20,8,574,76,0,5,1,1993-01-28
4777,00:00:00,13,9,19,8,534,72,0,3,1,1993-01-29
4778,00:00:00,13,9,20,7,506,71,0,5,1,1993-01-30
4779,00:00:00,14,8,20,7,510,68,0,3,1,1993-01-31
4780,00:00:00,13,10,18,3,374,75,0,2,1,1993-02-01
4781,00:00:00,13,10,19,3,326,83,5,2,0,1993-02-02
4782,00:00:00,12,4,20,7,635,74,0,5,1,1993-02-03
4783,00:00:00,13,9,17,4,164,78,0,2,1,1993-02-04
4785,00:00:00,12,8,16,7,480,75,0,2,1,1993-02-06
4787,00:00:00,12,6,17,6,519,81,0,3,1,1993-02-08
4788,00:00:00,11,9,14,0,302,82,2,1,0,1993-02-09
4789,00:00:00,12,5,17,4,406,75,0,2,1,1993-02-10
4790,00:00:00,12,9,17,4,398,78,0,3,0,1993-02-11
4791,00:00:00,13,11,17,6,510,81,0,3,1,1993-02-12
4792,00:00:00,13,10,21,9,578,75,0,7,1,1993-02-13
4793,00:00:00,14,7,19,9,525,69,0,4,1,1993-02-14
4794,00:00:00,15,5,22,8,557,65,0,6,1,1993-02-15
4795,00:00:00,14,9,20,9,601,55,0,4,0,1993-02-16
4796,00:00:00,14,6,22,9,593,66,0,5,1,1993-02-17
4797,00:00:00,13,5,21,10,574,64,0,4,1,1993-02-18
4798,00:00:00,13,7,20,10,640,73,0,6,1,1993-02-19
4799,00:00:00,13,5,21,7,500,74,0,3,1,1993-02-20
4800,00:00:00,12,7,17,7,483,77,0,2,1,1993-02-21
4801,00:00:00,12,9,17,3,364,71,0,3,0,1993-02-22
4802,00:00:00,13,6,20,9,546,71,0,2,1,1993-02-23
4803,00:00:00,13,9,21,4,377,75,0,3,0,1993-02-24
4804,00:00:00,13,9,21,5,437,75,9,5,0,1993-02-25
4805,00:00:00,13,8,20,8,526,73,0,3,1,1993-02-26
4806,00:00:00,13,6,20,8,572,71,0,5,1,1993-02-27
4807,00:00:00,13,7,20,5,588,70,0,2,1,1993-02-28
4808,00:00:00,13,10,17,7,504,77,0,4,1,1993-03-01
4809,00:00:00,14,8,20,5,445,73,6,2,0,1993-03-02
4810,00:00:00,14,5,19,8,618,69,0,3,1,1993-03-03
4811,00:00:00,12,9,17,1,347,79,0,2,1,1993-03-04
4812,00:00:00,13,10,18,2,406,82,0,4,0,1993-03-05
4813,00:00:00,12,8,16,7,487,73,0,3,1,1993-03-06
4814,00:00:00,12,7,17,5,406,83,0,2,0,1993-03-07
4815,00:00:00,12,9,15,8,527,82,1,2,1,1993-03-08
4817,00:00:00,10,7,17,2,277,82,0,1,0,1993-03-10
4818,00:00:00,11,10,16,0,277,86,2,1,0,1993-03-11
4819,00:00:00,13,11,18,4,334,79,0,0,0,1993-03-12
4820,00:00:00,12,8,18,6,415,83,0,4,1,1993-03-13
4821,00:00:00,12,9,16,1,264,77,7,2,0,1993-03-14
4822,00:00:00,12,6,17,9,410,73,0,1,1,1993-03-15
4823,00:00:00,13,8,19,8,606,74,0,2,1,1993-03-16
4824,00:00:00,14,9,22,6,546,74,1,5,0,1993-03-17
4825,00:00:00,14,10,22,5,517,76,0,4,1,1993-03-18
4826,00:00:00,14,7,22,5,557,74,0,8,1,1993-03-19
4827,00:00:00,14,9,21,4,474,71,0,4,0,1993-03-20
4828,00:00:00,13,9,19,4,438,68,0,3,0,1993-03-21
4829,00:00:00,13,11,18,4,451,77,4,3,1,1993-03-22
4830,00:00:00,13,11,16,0,283,81,0,3,0,1993-03-23
4831,00:00:00,13,10,17,3,435,75,0,2,1,1993-03-24
4832,00:00:00,13,10,18,4,436,76,3,2,0,1993-03-25
4833,00:00:00,12,10,19,3,410,80,8,6,1,1993-03-26
4834,00:00:00,14,9,19,3,415,78,6,3,1,1993-03-27
4835,00:00:00,13,9,18,7,572,79,1,1,0,1993-03-28
4836,00:00:00,14,9,20,6,557,76,0,4,0,1993-03-29
4837,00:00:00,14,9,19,5,463,72,0,2,0,1993-03-30
4838,00:00:00,14,10,19,4,398,70,0,5,1,1993-03-31
4839,00:00:00,13,9,17,7,525,77,0,4,1,1993-04-01
4840,00:00:00,13,8,20,3,376,79,0,3,0,1993-04-02
4841,00:00:00,14,11,20,6,499,65,1,5,1,1993-04-03
4842,00:00:00,13,7,19,5,553,74,0,3,1,1993-04-04
4843,00:00:00,14,9,20,6,531,76,0,1,0,1993-04-05
4844,00:00:00,12,6,17,7,447,71,1,2,1,1993-04-06
4845,00:00:00,11,7,16,2,315,83,4,1,0,1993-04-07
4846,00:00:00,12,8,19,3,296,86,1,0,1,1993-04-08
4847,00:00:00,12,9,17,3,466,77,0,3,0,1993-04-09
4848,00:00:00,12,5,19,10,612,70,0,5,1,1993-04-10
4849,00:00:00,13,9,19,6,497,75,9,4,0,1993-04-11
4850,00:00:00,14,8,18,3,391,74,0,6,0,1993-04-12
4851,00:00:00,12,8,17,1,376,78,0,2,0,1993-04-13
4852,00:00:00,13,11,18,1,396,82,0,2,0,1993-04-14
4853,00:00:00,13,11,19,3,294,79,0,2,0,1993-04-15
4854,00:00:00,12,11,17,1,330,88,7,2,0,1993-04-16
4855,00:00:00,13,8,19,3,425,78,8,2,0,1993-04-17
4856,00:00:00,13,8,20,5,489,74,3,3,0,1993-04-18
4857,00:00:00,14,9,18,7,616,75,0,3,1,1993-04-19
4859,00:00:00,13,11,18,4,444,85,4,1,1,1993-04-21
4860,00:00:00,13,10,17,4,406,80,5,2,1,1993-04-22
4861,00:00:00,12,11,15,1,262,64,1,0,0,1993-04-23
4862,00:00:00,13,9,18,4,400,81,0,0,0,1993-04-24
4863,00:00:00,14,11,19,8,578,77,1,7,1,1993-04-25
4864,00:00:00,13,12,20,4,461,81,0,3,1,1993-04-26
4865,00:00:00,14,8,18,5,128,78,0,3,0,1993-04-27
4866,00:00:00,13,11,19,4,440,76,0,3,1,1993-04-28
4867,00:00:00,12,10,15,0,147,84,0,0,0,1993-04-29
4868,00:00:00,13,8,18,4,527,78,0,3,1,1993-04-30
4869,00:00:00,13,8,19,4,149,77,0,2,0,1993-05-01
4870,00:00:00,13,8,20,9,584,72,0,4,1,1993-05-02
4871,00:00:00,12,8,19,8,580,74,0,4,1,1993-05-03
4872,00:00:00,14,8,20,7,591,66,0,3,1,1993-05-04
4873,00:00:00,14,10,19,4,421,78,0,2,0,1993-05-05
4874,00:00:00,12,5,16,5,343,81,4,2,1,1993-05-06
4875,00:00:00,11,7,16,2,398,82,3,3,0,1993-05-07
4876,00:00:00,9,9,13,4,463,89,1,1,1,1993-05-08
4877,00:00:00,12,9,18,3,342,79,0,0,0,1993-05-09
4878,00:00:00,13,4,19,9,580,73,0,4,1,1993-05-10
4880,00:00:00,14,10,18,6,498,75,1,1,0,1993-05-12
4881,00:00:00,13,11,17,0,266,77,2,1,0,1993-05-13
4882,00:00:00,13,10,17,1,294,83,2,1,0,1993-05-14
4883,00:00:00,13,11,17,3,324,85,2,2,0,1993-05-15
4884,00:00:00,12,9,16,2,386,80,0,2,1,1993-05-16
4885,00:00:00,12,10,16,5,500,76,8,3,1,1993-05-17
4886,00:00:00,12,10,17,3,376,86,0,2,0,1993-05-18
4887,00:00:00,13,10,17,6,489,79,0,2,1,1993-05-19
4888,00:00:00,14,6,18,6,470,76,0,3,0,1993-05-20
4889,00:00:00,12,10,17,2,226,75,0,1,0,1993-05-21
4890,00:00:00,14,9,18,7,179,71,0,3,1,1993-05-22
4891,00:00:00,14,10,17,4,459,72,0,2,0,1993-05-23
4892,00:00:00,13,8,20,4,366,73,2,1,0,1993-05-24
4895,00:00:00,12,10,18,3,328,78,0,1,0,1993-05-27
4896,00:00:00,13,10,18,5,502,72,3,4,0,1993-05-28
4897,00:00:00,12,10,16,2,364,73,0,2,0,1993-05-29
4898,00:00:00,12,6,16,5,406,77,0,2,0,1993-05-30
4899,00:00:00,13,7,18,5,438,71,0,2,1,1993-05-31
4901,00:00:00,13,8,18,7,200,73,0,2,1,1993-06-02
4902,00:00:00,13,9,19,6,544,71,0,2,1,1993-06-03
4903,00:00:00,15,11,20,7,538,72,0,5,1,1993-06-04
4904,00:00:00,13,11,17,2,389,78,0,3,1,1993-06-05
4905,00:00:00,12,8,16,4,398,77,0,2,1,1993-06-06
4906,00:00:00,11,7,15,3,381,79,0,2,0,1993-06-07
4907,00:00:00,10,8,15,6,541,81,0,3,1,1993-06-08
4908,00:00:00,11,9,15,2,343,79,0,2,0,1993-06-09
4909,00:00:00,12,8,17,3,319,83,1,1,1,1993-06-10
4910,00:00:00,13,6,18,7,523,80,0,3,0,1993-06-11
4911,00:00:00,13,9,17,8,102,79,0,4,1,1993-06-12
4912,00:00:00,12,10,14,0,253,82,5,0,0,1993-06-13
4913,00:00:00,13,9,16,5,421,75,3,3,1,1993-06-14
4914,00:00:00,12,10,16,4,449,75,4,3,0,1993-06-15
4915,00:00:00,12,9,15,2,368,74,0,1,1,1993-06-16
4916,00:00:00,13,8,17,8,557,73,2,2,1,1993-06-17
4917,00:00:00,12,10,15,0,309,80,0,1,0,1993-06-18
4918,00:00:00,12,10,16,4,349,76,4,1,0,1993-06-19
4919,00:00:00,12,10,16,0,309,79,1,1,0,1993-06-20
4920,00:00:00,13,10,17,3,393,78,0,2,1,1993-06-21
4921,00:00:00,12,10,14,0,290,86,0,2,1,1993-06-22
4922,00:00:00,12,10,16,6,508,74,0,3,1,1993-06-23
4923,00:00:00,12,9,16,3,370,65,0,2,0,1993-06-24
4924,00:00:00,12,8,17,4,364,74,0,2,1,1993-06-25
4925,00:00:00,12,9,16,1,366,74,0,2,0,1993-06-26
4926,00:00:00,12,8,16,3,256,77,0,2,0,1993-06-27
4927,00:00:00,12,7,16,3,385,77,0,2,0,1993-06-28
4928,00:00:00,12,10,16,0,236,77,1,0,0,1993-06-29
4929,00:00:00,12,9,15,3,349,81,0,2,1,1993-06-30
4930,00:00:00,14,9,19,8,531,68,0,4,1,1993-07-01
4931,00:00:00,13,8,19,7,493,74,0,4,1,1993-07-02
4932,00:00:00,12,5,20,7,457,69,0,4,1,1993-07-03
4933,00:00:00,14,9,19,6,576,74,4,4,1,1993-07-04
4934,00:00:00,13,11,17,0,304,70,0,2,0,1993-07-05
4935,00:00:00,12,8,17,8,549,74,0,3,0,1993-07-06
4936,00:00:00,12,5,17,5,406,77,0,3,0,1993-07-07
4937,00:00:00,10,6,17,3,372,75,0,2,0,1993-07-08
4938,00:00:00,12,8,18,7,532,79,0,2,0,1993-07-09
4939,00:00:00,12,10,15,0,249,83,0,1,0,1993-07-10
4940,00:00:00,13,10,18,3,400,77,0,3,0,1993-07-11
4941,00:00:00,13,10,18,6,432,77,0,2,1,1993-07-12
4942,00:00:00,12,7,15,1,249,82,0,1,1,1993-07-13
4943,00:00:00,12,8,17,4,429,77,0,2,1,1993-07-14
4945,00:00:00,10,5,13,1,270,84,0,0,1,1993-07-16
4946,00:00:00,10,3,15,3,410,72,0,7,1,1993-07-17
4947,00:00:00,11,8,15,3,370,82,0,0,1,1993-07-18
4948,00:00:00,12,9,16,8,548,77,0,1,1,1993-07-19
4949,00:00:00,12,10,15,4,396,82,0,2,1,1993-07-20
4950,00:00:00,12,9,16,6,495,76,0,2,1,1993-07-21
4951,00:00:00,12,9,17,5,512,78,1,1,1,1993-07-22
4952,00:00:00,11,10,13,0,202,85,1,3,0,1993-07-23
4954,00:00:00,11,8,15,4,457,78,0,8,1,1993-07-25
4955,00:00:00,10,5,17,0,294,84,3,4,0,1993-07-26
4956,00:00:00,11,6,17,7,531,82,0,3,0,1993-07-27
4957,00:00:00,12,8,18,5,457,79,0,4,1,1993-07-28
4958,00:00:00,10,8,16,1,298,82,8,2,1,1993-07-29
4959,00:00:00,11,6,16,2,309,84,4,1,0,1993-07-30
4960,00:00:00,12,8,15,5,427,77,9,2,1,1993-07-31
4961,00:00:00,11,7,18,3,321,72,0,2,0,1993-08-01
4962,00:00:00,12,8,18,5,432,75,0,2,1,1993-08-02
4963,00:00:00,13,6,19,6,491,81,0,3,1,1993-08-03
4964,00:00:00,13,10,16,0,230,81,1,1,0,1993-08-04
4965,00:00:00,13,9,17,3,385,71,5,2,1,1993-08-05
4966,00:00:00,12,8,17,3,417,77,0,1,1,1993-08-06
4968,00:00:00,13,5,19,5,493,77,0,3,0,1993-08-08
4969,00:00:00,11,4,18,4,442,75,1,3,0,1993-08-09
4970,00:00:00,13,10,19,6,491,76,0,4,1,1993-08-10
4971,00:00:00,13,10,18,6,485,76,0,3,1,1993-08-11
4972,00:00:00,13,10,17,8,521,77,0,6,1,1993-08-12
4973,00:00:00,12,8,16,3,474,86,0,3,1,1993-08-13
4974,00:00:00,12,9,17,5,349,83,0,2,0,1993-08-14
4975,00:00:00,12,9,16,4,410,79,0,3,0,1993-08-15
4976,00:00:00,13,7,17,5,423,73,0,3,0,1993-08-16
4977,00:00:00,12,7,14,1,362,80,0,0,0,1993-08-17
4978,00:00:00,11,9,16,5,487,74,0,1,1,1993-08-18
4979,00:00:00,10,4,16,2,302,83,0,2,0,1993-08-19
4980,00:00:00,12,8,17,9,621,74,0,4,1,1993-08-20
4981,00:00:00,12,9,17,5,463,78,0,1,1,1993-08-21
4982,00:00:00,12,8,17,6,489,76,0,1,1,1993-08-22
4983,00:00:00,10,7,17,3,357,81,0,3,1,1993-08-23
4984,00:00:00,11,8,17,3,417,75,0,5,0,1993-08-24
4985,00:00:00,11,7,16,4,413,78,0,3,0,1993-08-25
4986,00:00:00,11,6,16,1,306,87,0,1,0,1993-08-26
4987,00:00:00,13,9,17,6,485,74,0,3,1,1993-08-27
4988,00:00:00,11,8,16,4,451,82,0,3,1,1993-08-28
4989,00:00:00,12,5,18,8,655,75,0,3,1,1993-08-29
4990,00:00:00,12,7,18,10,697,76,0,5,1,1993-08-30
4991,00:00:00,13,10,19,6,519,73,0,5,1,1993-08-31
4992,00:00:00,12,6,20,6,415,79,0,2,0,1993-09-01
4993,00:00:00,13,6,20,9,591,68,0,5,1,1993-09-02
4994,00:00:00,11,10,19,1,285,82,0,1,0,1993-09-03
4995,00:00:00,13,8,19,3,392,78,6,3,0,1993-09-04
4996,00:00:00,14,9,18,6,512,75,3,3,1,1993-09-05
4997,00:00:00,12,9,15,2,385,72,0,3,1,1993-09-06
4998,00:00:00,11,8,15,3,257,84,5,2,0,1993-09-07
4999,00:00:00,12,10,15,0,306,84,3,0,0,1993-09-08
5000,00:00:00,12,8,17,4,447,80,0,4,1,1993-09-09
5001,00:00:00,13,10,18,4,425,77,2,4,1,1993-09-10
5002,00:00:00,13,10,18,6,425,77,0,3,0,1993-09-11
5003,00:00:00,14,9,18,9,374,75,0,8,1,1993-09-12
5004,00:00:00,13,9,18,4,430,76,3,3,0,1993-09-13
5005,00:00:00,11,9,14,1,304,76,0,2,0,1993-09-14
5006,00:00:00,12,10,17,4,480,85,0,3,1,1993-09-15
5007,00:00:00,13,8,17,5,393,82,5,1,0,1993-09-16
5008,00:00:00,12,7,17,4,436,80,0,1,1,1993-09-17
5009,00:00:00,11,10,16,2,374,84,0,3,1,1993-09-18
5010,00:00:00,11,4,17,6,519,81,0,3,0,1993-09-19
5011,00:00:00,12,5,19,8,616,80,0,4,1,1993-09-20
5012,00:00:00,12,7,18,8,580,70,0,3,1,1993-09-21
5013,00:00:00,12,6,18,5,423,77,0,3,1,1993-09-22
5014,00:00:00,12,9,17,0,400,79,0,3,0,1993-09-23
5016,00:00:00,12,8,18,7,257,82,0,3,1,1993-09-25
5017,00:00:00,13,8,18,6,557,73,0,4,1,1993-09-26
5018,00:00:00,12,6,17,8,515,71,0,3,1,1993-09-27
5019,00:00:00,13,9,18,6,516,73,0,4,1,1993-09-28
5020,00:00:00,12,10,17,4,487,77,0,4,1,1993-09-29
5021,00:00:00,12,10,18,4,485,73,0,3,0,1993-09-30
5022,00:00:00,12,6,18,6,455,76,0,2,1,1993-10-01
5023,00:00:00,13,6,21,8,532,68,0,4,1,1993-10-02
5024,00:00:00,12,7,17,1,397,80,0,1,1,1993-10-03
5025,00:00:00,13,9,19,2,293,81,7,2,0,1993-10-04
5026,00:00:00,13,10,18,4,480,75,0,3,0,1993-10-05
5027,00:00:00,13,10,18,6,532,75,2,4,1,1993-10-06
5028,00:00:00,12,10,16,4,430,83,2,3,0,1993-10-07
5029,00:00:00,12,9,16,4,410,80,0,1,1,1993-10-08
5031,00:00:00,13,10,18,3,450,77,0,3,1,1993-10-10
5032,00:00:00,14,11,20,7,436,74,3,2,0,1993-10-11
5033,00:00:00,13,10,18,6,434,75,0,5,1,1993-10-12
5034,00:00:00,11,9,15,1,215,84,0,1,0,1993-10-13
5035,00:00:00,12,7,18,3,340,79,0,2,0,1993-10-14
5037,00:00:00,11,10,20,3,413,72,0,3,0,1993-10-16
5038,00:00:00,12,9,19,4,332,82,2,2,0,1993-10-17
5039,00:00:00,13,8,18,4,278,77,4,1,0,1993-10-18
5040,00:00:00,13,9,17,4,542,78,0,6,0,1993-10-19
5041,00:00:00,14,9,18,8,565,71,0,3,1,1993-10-20
5042,00:00:00,11,11,18,4,470,76,1,3,0,1993-10-21
5043,00:00:00,13,7,18,8,601,79,0,3,0,1993-10-22
5044,00:00:00,14,9,18,4,447,75,0,3,0,1993-10-23
5045,00:00:00,14,10,18,8,572,74,0,4,1,1993-10-24
5046,00:00:00,13,7,18,7,563,76,0,5,1,1993-10-25
5047,00:00:00,13,8,19,8,483,71,0,2,1,1993-10-26
5048,00:00:00,13,7,16,5,306,79,0,2,0,1993-10-27
5049,00:00:00,13,10,17,2,300,76,0,3,0,1993-10-28
5050,00:00:00,11,11,19,7,529,74,0,3,1,1993-10-29
5051,00:00:00,13,10,19,5,408,74,0,3,0,1993-10-30
5052,00:00:00,12,9,17,1,258,84,0,1,0,1993-10-31
5053,00:00:00,12,7,20,5,133,73,0,3,0,1993-11-01
5054,00:00:00,12,4,21,6,512,74,0,2,0,1993-11-02
5055,00:00:00,12,10,18,4,444,81,1,3,1,1993-11-03
5056,00:00:00,14,9,19,7,591,80,0,5,0,1993-11-04
5058,00:00:00,12,10,15,1,391,80,3,1,1,1993-11-06
5059,00:00:00,10,8,13,0,243,83,1,0,0,1993-11-07
5060,00:00:00,12,10,17,2,220,81,0,3,0,1993-11-08
5061,00:00:00,12,5,16,3,88,78,0,2,0,1993-11-09
5062,00:00:00,11,9,16,1,360,79,0,3,1,1993-11-10
5064,00:00:00,12,7,17,2,283,83,1,1,0,1993-11-12
5065,00:00:00,13,10,18,6,427,82,3,3,0,1993-11-13
5067,00:00:00,12,8,21,4,383,83,3,2,0,1993-11-15
5068,00:00:00,14,10,18,1,260,77,2,1,0,1993-11-16
5069,00:00:00,14,8,19,7,446,76,3,3,0,1993-11-17
5070,00:00:00,14,9,19,7,438,73,0,3,0,1993-11-18
5071,00:00:00,14,7,20,7,88,75,1,2,0,1993-11-19
5072,00:00:00,14,9,19,8,489,75,0,4,0,1993-11-20
5073,00:00:00,13,8,19,7,481,73,0,4,0,1993-11-21
5074,00:00:00,13,6,20,7,534,74,0,3,0,1993-11-22
5075,00:00:00,13,8,18,4,319,74,1,2,0,1993-11-23
5076,00:00:00,14,7,20,3,268,88,0,0,0,1993-11-24
5077,00:00:00,13,7,18,1,224,81,8,1,0,1993-11-25
5078,00:00:00,12,10,19,3,408,84,0,3,0,1993-11-26
5079,00:00:00,13,9,17,5,413,79,0,3,0,1993-11-27
5080,00:00:00,13,8,18,3,285,79,5,2,0,1993-11-28
5083,00:00:00,12,5,19,6,357,76,0,3,0,1993-12-01
5084,00:00:00,13,7,20,6,430,67,1,2,1,1993-12-02
5085,00:00:00,12,9,18,4,423,81,0,2,1,1993-12-03
5086,00:00:00,14,10,19,7,593,76,0,4,1,1993-12-04
5087,00:00:00,14,10,19,4,383,76,0,2,0,1993-12-05
5089,00:00:00,11,7,15,5,400,83,0,2,1,1993-12-07
5090,00:00:00,12,7,17,4,444,82,2,2,1,1993-12-08
5091,00:00:00,13,10,18,2,413,77,0,2,0,1993-12-09
5092,00:00:00,12,5,16,2,281,79,0,2,1,1993-12-10
5093,00:00:00,13,9,18,6,488,84,0,2,0,1993-12-11
5094,00:00:00,13,10,18,6,415,75,0,2,0,1993-12-12
5095,00:00:00,13,8,18,6,459,82,0,3,0,1993-12-13
5096,00:00:00,13,9,18,3,328,78,6,2,0,1993-12-14
5097,00:00:00,13,11,19,2,391,80,0,1,0,1993-12-15
5098,00:00:00,14,11,20,8,487,76,0,3,0,1993-12-16
5099,00:00:00,13,7,20,6,434,77,0,4,0,1993-12-17
5100,00:00:00,14,8,21,4,330,73,0,2,0,1993-12-18
5101,00:00:00,13,9,19,6,429,75,0,2,0,1993-12-19
5102,00:00:00,12,8,18,9,519,74,0,5,1,1993-12-20
5103,00:00:00,13,9,19,9,181,73,0,4,0,1993-12-21
5104,00:00:00,13,7,20,8,487,76,0,4,0,1993-12-22
5105,00:00:00,12,5,20,8,493,75,0,4,0,1993-12-23
5106,00:00:00,12,7,20,10,497,75,0,1,1,1993-12-24
5107,00:00:00,12,4,21,7,497,68,0,5,0,1993-12-25
5108,00:00:00,11,3,19,9,510,74,0,4,0,1993-12-26
5109,00:00:00,12,5,19,10,540,69,0,4,1,1993-12-27
5110,00:00:00,12,7,19,8,498,72,0,4,1,1993-12-28
5111,00:00:00,12,8,20,9,534,72,0,4,0,1993-12-29
5112,00:00:00,11,0,20,9,523,59,0,4,0,1993-12-30
5113,00:00:00,11,0,19,10,570,61,0,3,1,1993-12-31
5114,00:00:00,12,5,20,8,532,71,0,5,1,1994-01-01
5115,00:00:00,12,9,18,2,255,78,2,1,0,1994-01-02
5116,00:00:00,13,8,18,5,440,78,0,3,1,1994-01-03
5117,00:00:00,12,8,18,3,349,82,2,2,0,1994-01-04
5118,00:00:00,12,10,17,3,323,86,7,7,0,1994-01-05
5119,00:00:00,13,10,20,5,417,75,0,1,1,1994-01-06
5121,00:00:00,12,8,17,5,411,83,0,5,1,1994-01-08
5122,00:00:00,12,8,17,3,192,85,0,2,1,1994-01-09
5124,00:00:00,12,10,16,5,485,81,0,3,0,1994-01-11
5125,00:00:00,11,9,14,0,227,86,0,2,0,1994-01-12
5126,00:00:00,11,9,16,5,396,78,0,2,0,1994-01-13
5127,00:00:00,12,6,18,5,421,79,0,3,1,1994-01-14
5128,00:00:00,13,9,21,3,396,77,0,2,0,1994-01-15
5129,00:00:00,13,8,20,5,359,76,0,4,0,1994-01-16
5130,00:00:00,13,10,19,9,502,74,0,4,1,1994-01-17
5131,00:00:00,12,7,20,9,534,71,0,4,0,1994-01-18
5132,00:00:00,13,6,21,8,521,68,0,4,0,1994-01-19
5133,00:00:00,13,7,20,8,531,69,0,4,1,1994-01-20
5134,00:00:00,12,7,20,8,524,70,0,4,0,1994-01-21
5135,00:00:00,13,7,22,8,540,64,0,5,1,1994-01-22
5136,00:00:00,12,6,19,9,573,69,0,4,1,1994-01-23
5137,00:00:00,10,2,18,9,593,74,0,4,1,1994-01-24
5138,00:00:00,12,6,19,8,551,77,0,5,1,1994-01-25
5139,00:00:00,13,5,20,3,289,76,0,2,1,1994-01-26
5140,00:00:00,13,7,19,7,470,75,0,4,1,1994-01-27
5141,00:00:00,13,8,20,7,480,72,0,3,0,1994-01-28
5142,00:00:00,14,9,22,5,370,73,2,3,0,1994-01-29
5143,00:00:00,13,10,21,6,423,71,0,3,0,1994-01-30
5144,00:00:00,10,3,14,0,180,83,1,0,0,1994-01-31
5145,00:00:00,13,7,20,8,504,71,0,4,1,1994-02-01
5146,00:00:00,12,8,19,5,449,73,0,3,0,1994-02-02
5147,00:00:00,14,10,20,7,540,73,0,3,1,1994-02-03
5148,00:00:00,11,10,15,0,215,86,6,1,0,1994-02-04
5149,00:00:00,13,10,17,6,415,83,0,3,1,1994-02-05
5151,00:00:00,11,10,16,5,402,87,0,4,0,1994-02-07
5152,00:00:00,12,9,16,4,325,81,2,3,1,1994-02-08
5153,00:00:00,12,10,18,7,483,75,0,4,1,1994-02-09
5155,00:00:00,13,6,18,6,519,78,3,3,1,1994-02-11
5156,00:00:00,12,6,18,9,534,75,0,3,0,1994-02-12
5157,00:00:00,13,8,20,7,551,64,0,3,1,1994-02-13
5158,00:00:00,12,7,18,5,449,72,0,3,0,1994-02-14
5159,00:00:00,13,9,19,8,587,69,0,6,1,1994-02-15
5160,00:00:00,14,9,20,8,565,71,0,4,1,1994-02-16
5161,00:00:00,14,11,20,7,542,68,0,4,1,1994-02-17
5162,00:00:00,12,10,17,4,355,75,0,4,1,1994-02-18
5163,00:00:00,13,6,20,9,527,74,0,5,1,1994-02-19
5164,00:00:00,13,7,18,2,279,75,2,0,0,1994-02-20
5166,00:00:00,13,10,17,3,378,79,0,3,0,1994-02-22
5167,00:00:00,13,10,17,5,470,81,0,2,0,1994-02-23
5168,00:00:00,12,9,16,0,196,81,0,1,0,1994-02-24
5171,00:00:00,14,10,18,6,360,75,0,4,0,1994-02-27
5172,00:00:00,12,10,18,4,391,79,1,2,0,1994-02-28
5173,00:00:00,14,8,20,6,446,68,0,4,0,1994-03-01
5174,00:00:00,13,10,18,4,427,73,2,3,0,1994-03-02
5176,00:00:00,13,10,18,2,357,79,4,2,0,1994-03-04
5177,00:00:00,13,9,14,5,434,77,0,3,1,1994-03-05
5178,00:00:00,10,10,16,3,353,82,0,2,0,1994-03-06
5179,00:00:00,12,9,15,4,398,82,1,2,1,1994-03-07
5180,00:00:00,11,10,14,0,229,87,1,2,0,1994-03-08
5182,00:00:00,11,7,14,0,272,81,0,1,0,1994-03-10
5183,00:00:00,12,9,16,0,251,88,3,1,0,1994-03-11
5184,00:00:00,13,10,17,7,487,79,0,4,0,1994-03-12
5185,00:00:00,12,9,18,2,297,83,7,2,0,1994-03-13
5186,00:00:00,12,10,17,2,325,82,0,2,0,1994-03-14
5187,00:00:00,13,9,18,6,495,77,0,4,1,1994-03-15
5188,00:00:00,14,10,19,6,506,78,0,3,1,1994-03-16
